to_node,from_node,Rating
175230,508,6.0
175230,993,6.0
175313,932,4.0
175689,251,8.0
175689,990,7.8
175689,877,7.77
175689,542,7.0
175689,355,7.0
175689,903,7.0
175689,365,5.0
175689,495,5.0
175689,832,3.0
175824,426,4.0
175845,503,8.0
175845,202,6.0
175845,599,6.0
175845,773,6.0
172707,378,6.5
169918,451,7.0
169918,468,6.0
169918,955,6.0
169926,542,9.0
169926,353,7.0
169926,904,7.0
169926,369,5.0
169988,903,6.0
169988,862,6.0
170190,499,7.0
170190,254,6.0
170190,877,5.0
170298,495,7.0
170298,369,6.0
170390,534,8.0
170390,990,6.5
170583,903,6.0
170583,810,4.0
170583,877,3.0
170609,85,6.0
170676,883,7.0
169782,862,6.0
169782,365,5.0
169782,955,4.0
168834,475,4.0
168900,967,8.175
168900,632,7.0
168900,631,6.0
169328,811,2.0
169720,818,10.0
169720,839,9.0
169720,995,8.0
169720,560,8.0
169720,817,8.0
169720,508,7.0
169720,525,7.0
169720,503,7.0
169720,419,7.0
169720,993,6.5
169720,835,6.0
169720,500,6.0
169720,487,3.0
169463,699,6.5
169463,859,5.5
169463,810,4.0
169463,270,3.0
169652,877,5.0
169713,748,4.0
169713,681,2.0
170927,954,5.0
170927,624,5.0
172414,508,7.0
172118,857,7.0
172257,687,6.0
172257,956,5.0
172257,451,5.0
172257,955,4.5
172257,980,3.0
172493,980,8.0
172493,835,7.0
172493,518,7.0
172493,997,6.0
172493,523,6.0
172493,489,6.0
172510,939,7.5
172510,931,7.0
172510,413,6.0
172510,451,6.0
172510,968,2.0
172550,750,6.0
172550,451,6.0
172550,862,6.0
172550,980,6.0
172550,434,4.5
172550,468,2.0
172558,422,7.0
172012,465,8.0
172012,968,8.0
172012,601,7.5
172012,481,7.0
172012,888,6.0
172012,433,6.0
172012,436,5.0
172012,813,5.0
171385,962,4.5
171385,813,4.0
171211,426,6.0
171211,592,3.0
171221,405,7.5
171258,592,5.0
171258,810,4.0
171369,418,5.0
171369,968,4.0
171369,955,3.5
171369,970,3.0
171369,956,3.0
171369,451,3.0
171411,474,6.0
171411,955,5.5
171411,974,5.0
171411,468,4.0
171411,413,4.0
171411,431,4.0
171411,744,2.0
171411,969,2.0
171411,970,2.0
171494,392,6.8
171494,389,6.0
171494,451,6.0
171494,481,5.0
171494,885,4.0
171494,460,3.0
171494,433,3.0
171500,877,6.78
171540,750,7.0
171540,402,6.5
171540,221,6.0
171540,955,6.0
171540,939,6.0
171540,601,6.0
171579,862,8.0
171579,980,7.0
171579,978,6.9
176884,292,6.0
176884,141,5.0
176884,877,4.0
176884,309,4.0
182193,481,6.0
182193,365,5.0
182193,862,4.0
182199,69,4.0
182380,955,5.5
182380,304,5.0
182400,303,4.0
182406,508,7.0
182406,993,7.0
182409,508,7.0
182409,924,7.0
182409,993,7.0
182409,522,7.0
182409,486,6.0
182410,545,8.0
182410,508,7.0
182410,993,7.0
182410,486,7.0
182410,904,6.0
182499,508,8.0
182499,990,8.0
182499,545,8.0
182499,515,7.0
182499,840,6.0
182499,818,6.0
182540,859,6.0
182136,955,5.0
182136,980,5.0
182135,955,5.0
181466,418,7.0
181466,931,7.0
181466,960,4.0
181466,930,3.0
181083,589,7.5
181083,420,7.0
181083,990,7.0
181083,750,6.0
181083,419,6.0
181089,960,6.0
181089,943,4.0
181089,955,4.0
181153,750,9.0
181153,939,8.0
181153,962,6.0
181153,934,5.0
181194,513,8.0
181194,750,8.0
181194,939,6.5
181194,418,6.0
181194,974,6.0
181194,451,6.0
181194,468,5.0
181246,361,6.0
181376,420,7.0
181376,135,6.0
181376,402,6.0
181376,750,5.0
181376,202,5.0
181376,154,5.0
181376,592,3.0
181471,675,4.3
181471,977,4.0
181471,468,4.0
181795,968,8.5
181866,421,7.0
181866,937,6.0
181889,903,8.0
181889,877,7.77
181889,794,6.0
182634,475,5.0
182634,138,5.0
182634,373,4.0
182634,126,3.0
183777,990,7.0
183777,499,6.5
183777,815,6.0
183780,993,8.0
183780,990,7.6
183780,780,7.5
183780,986,7.0
183780,985,6.5
183780,997,2.0
183478,402,7.0
183868,727,4.0
183874,601,6.5
183874,186,5.8
183874,202,5.25
183874,309,4.0
183874,474,1.5
183888,862,6.0
183888,977,6.0
183888,365,5.0
183888,601,4.0
183888,980,3.0
184108,748,4.0
184108,675,3.8
184108,681,2.0
183472,405,6.5
183472,862,6.0
183472,365,5.0
183472,980,4.0
183472,750,3.0
182736,506,8.0
182736,820,7.0
182736,877,6.66
183049,980,8.5
183049,990,7.2
183049,289,7.0
183049,877,5.0
183049,426,5.0
183049,975,3.0
183049,361,2.5
182978,792,6.5
182978,91,5.6
182978,668,4.0
183197,422,8.0
183197,143,6.5
183197,205,6.5
183197,475,6.0
183197,451,6.0
183197,129,3.0
183344,750,7.0
183344,451,6.0
183346,974,8.0
183346,750,6.0
183346,397,6.0
183364,903,3.0
183404,296,8.0
183404,475,5.0
183404,854,5.0
183404,980,5.0
183404,877,1.5
181080,421,5.0
181080,968,4.0
181080,589,3.0
181080,855,2.0
180940,862,6.0
180940,980,6.0
178177,675,6.0
178177,468,5.0
178177,986,4.0
178229,924,6.0
178266,877,4.44
178487,910,8.0
178487,858,7.8
178517,369,7.0
178569,380,5.0
178572,990,8.0
178572,525,7.0
178572,353,7.0
178572,834,6.0
178572,526,5.0
178595,513,3.0
178933,962,2.0
178984,820,7.0
179020,511,8.0
179020,835,7.0
179020,995,7.0
179020,528,7.0
179020,999,6.0
179020,924,6.0
179020,560,5.0
179124,990,7.5
179124,986,7.0
179124,888,6.0
179124,202,5.5
179124,601,5.0
179124,460,4.0
179266,862,5.0
179266,980,4.0
179266,864,3.0
179266,426,3.0
179266,361,2.5
179304,877,2.0
177868,980,8.0
177868,862,6.0
177868,365,5.0
177868,143,5.0
177002,877,7.89
177002,977,4.0
177142,839,8.5
177142,995,8.0
177142,560,8.0
177142,419,8.0
177142,818,7.0
177566,599,7.0
177566,292,7.0
177566,592,6.25
177572,601,7.0
177633,612,5.0
177633,410,3.0
177750,886,7.0
177807,13,6.0
177807,442,5.0
177807,451,5.0
179320,499,6.0
179320,903,6.0
179320,202,3.0
179433,862,6.5
179433,126,6.0
179433,847,6.0
179433,980,6.0
179433,731,4.5
179433,421,4.0
180339,877,3.0
180340,863,6.0
180340,943,5.0
180340,956,5.0
180340,962,5.0
180340,968,5.0
180340,955,5.0
180389,945,8.0
180389,451,5.0
180389,956,4.0
180389,955,4.0
180389,468,3.0
180565,750,7.0
180565,974,7.0
180565,451,6.0
180257,122,6.0
180257,567,5.0
180257,955,4.0
180654,426,1.0
180740,978,5.0
180740,132,4.0
180740,513,2.0
180915,862,6.0
180915,365,5.0
180916,256,7.0
180916,277,7.0
180916,290,5.0
180210,862,6.0
180210,365,5.0
179561,807,6.8
179561,748,6.0
179581,376,7.9
179628,361,2.5
179628,962,2.0
157254,831,9.0
157254,312,8.0
157294,202,4.5
157352,877,4.0
157352,303,2.0
157364,795,5.0
157364,877,3.0
157395,767,8.0
157395,877,4.44
157406,548,8.0
157528,511,9.0
157528,997,8.0
157528,826,8.0
157528,818,7.5
157581,675,5.6
157581,980,3.0
157581,569,1.0
157581,380,1.0
157675,401,8.0
157675,402,7.0
157675,892,7.0
157675,955,4.5
157942,877,2.0
157973,903,3.0
157995,955,5.5
157995,903,4.0
158053,292,5.0
158053,275,5.0
158053,877,4.0
158163,249,3.0
157061,221,2.0
157053,877,4.0
156461,807,4.0
156461,955,4.0
156113,877,6.0
156118,882,4.5
156118,877,4.0
156430,955,5.5
156430,956,3.0
157002,545,9.0
157002,990,7.7
157002,277,5.0
157002,249,3.0
156927,766,7.5
156927,990,6.8
156927,877,4.0
156927,978,4.0
156927,604,2.0
159410,862,5.0
159410,877,3.0
159501,508,7.0
159501,289,7.0
159501,882,6.5
159501,456,6.0
159501,675,5.6
159501,202,5.0
159570,750,8.0
159570,791,7.0
159570,589,6.2
159570,451,5.0
159570,955,3.5
159858,877,3.0
159858,361,3.0
160273,877,2.0
160353,417,7.0
160353,499,6.0
160353,877,4.0
160406,499,6.5
160406,680,6.0
160406,980,6.0
160406,862,4.0
160406,877,2.0
160420,202,5.25
160470,633,7.0
160494,832,8.0
160494,498,8.0
160494,904,7.0
160494,496,6.5
160494,517,6.0
160494,828,6.0
160494,831,5.0
160494,849,5.0
160494,544,2.0
159384,990,7.5
159384,589,7.0
159384,856,7.0
158495,968,8.0
158495,601,7.5
158495,202,6.25
158495,436,4.0
159160,339,7.0
159160,357,6.0
159160,369,5.0
158947,635,6.0
158947,877,5.0
158947,410,4.5
158947,812,4.0
158947,462,3.0
158947,962,2.5
158967,862,6.0
158967,309,6.0
158967,980,6.0
158967,202,5.5
158967,601,5.0
158967,592,4.0
159041,990,7.2
155994,877,1.0
153478,413,6.0
153484,426,7.0
153484,862,6.5
153484,980,5.0
153486,888,8.0
153486,956,7.0
153486,592,6.5
153486,601,6.5
153486,943,6.0
153486,202,6.0
153486,599,6.0
153486,955,5.5
153486,433,5.0
153486,256,4.0
153501,750,8.0
153501,939,8.0
153501,943,6.0
153501,955,5.0
153501,970,4.0
153501,969,4.0
153501,956,4.0
153710,862,6.0
153710,649,5.0
153710,362,5.0
153710,608,5.0
153710,980,4.0
153811,481,5.0
153811,877,2.0
153916,332,7.0
153916,289,6.0
153916,357,6.0
153980,285,5.0
153987,995,7.0
153987,511,7.0
153987,835,6.0
153987,924,6.0
153380,877,3.0
152824,923,6.0
152286,12,8.0
152286,877,6.66
152615,426,1.0
152822,310,5.0
152822,980,4.0
152848,296,8.0
152848,883,6.0
152848,962,6.0
153372,866,8.0
153372,750,4.0
153372,719,4.0
153372,416,3.0
152985,750,8.0
152985,890,7.0
152985,460,5.5
152985,719,5.0
153038,877,6.66
153038,454,6.0
153038,862,5.0
153038,856,5.0
153038,980,5.0
153038,882,4.0
153038,978,3.0
153056,508,7.0
153056,545,7.0
153056,995,7.0
153056,528,7.0
153056,499,7.0
153056,987,7.0
153107,777,6.5
153107,877,3.0
153168,750,8.0
153168,193,7.0
153168,874,6.0
153168,974,6.0
153168,451,6.0
153168,939,5.5
153168,460,5.0
153368,511,8.0
153368,995,7.0
153368,924,6.0
153368,835,5.0
154022,369,5.0
154022,877,3.0
155412,545,9.0
155412,508,8.0
155412,817,8.0
155412,993,7.0
155412,369,5.0
155412,831,2.5
155327,855,4.0
155327,699,4.0
155327,373,3.0
155327,421,1.0
155414,987,7.0
155414,995,6.0
154889,23,5.0
155577,392,6.8
155577,610,6.5
155582,873,1.0
155582,569,1.0
155745,84,6.0
155745,202,5.5
155877,369,6.0
155912,675,3.8
155912,681,2.0
155943,513,6.5
154180,955,6.0
154180,433,6.0
154180,451,6.0
154180,413,5.0
154180,649,5.0
154243,862,6.0
154243,365,5.0
154243,980,5.0
154244,910,8.0
154244,549,6.0
154244,840,5.0
154244,978,4.0
154244,286,2.0
154274,750,7.0
154274,939,7.0
154274,855,7.0
154274,168,7.0
154274,980,6.0
154281,862,6.0
154281,980,5.0
154281,877,4.44
154281,903,3.0
154307,312,8.0
154307,369,8.0
154307,755,8.0
154307,342,7.0
154307,854,6.0
154307,681,5.0
154327,877,5.0
154327,202,4.75
154482,877,3.0
154585,750,7.0
154585,413,6.0
154585,421,6.0
154585,738,5.0
154585,877,5.0
154585,649,5.0
154585,632,5.0
154721,862,7.0
154721,892,6.0
154721,812,4.0
154721,750,3.0
160545,877,3.0
160545,350,2.0
165926,926,1.0
165946,993,7.5
165946,508,7.0
165946,545,6.0
165999,451,6.0
165999,955,4.0
166156,18,7.5
166156,892,4.0
166156,877,3.0
166183,750,7.0
166183,672,7.0
166183,601,6.0
166183,673,4.0
166183,361,3.5
166183,903,1.0
166215,888,8.0
166215,513,7.0
166215,202,5.5
166215,481,4.0
166300,877,1.5
166333,410,6.5
166333,856,6.0
166371,877,4.0
166390,420,6.0
166390,962,5.0
166390,410,5.0
166390,943,4.0
166390,955,4.0
166390,865,4.0
166390,436,4.0
166390,316,3.0
166443,854,8.0
166443,866,7.0
166443,862,6.0
166509,401,8.0
166509,193,7.0
166509,943,5.0
166509,955,5.0
166509,862,5.0
166509,880,4.0
166509,423,3.0
166510,783,6.5
166510,862,6.0
166510,980,4.0
166537,596,6.0
166537,499,5.5
166537,877,3.0
166537,978,3.0
166567,675,6.1
165888,862,5.0
165888,980,5.0
165828,877,6.66
165828,365,5.0
165828,785,4.0
165828,862,3.0
165584,389,8.0
165584,750,7.0
165584,168,6.0
165584,413,5.0
165584,481,5.0
165584,451,5.0
165584,899,5.0
165584,601,4.0
165584,436,4.0
165417,233,8.0
165417,875,8.0
165417,205,6.5
165417,644,6.0
165417,12,6.0
165417,943,5.0
165417,955,5.0
165417,715,5.0
165417,877,4.0
165417,604,1.5
165470,443,7.0
165470,413,6.0
165470,451,5.0
165470,900,4.0
165470,460,4.0
165470,865,4.0
165470,465,4.0
165471,865,7.0
165471,900,6.0
165471,222,6.0
165471,451,6.0
165471,221,5.0
165557,470,7.0
165557,451,5.0
165578,955,7.0
165578,202,5.0
165578,750,3.0
165585,474,8.0
165585,974,7.0
165585,413,6.0
165585,481,6.0
165585,168,5.0
165585,451,5.0
165585,460,4.0
165627,855,8.0
165627,202,5.0
165640,213,5.0
165640,877,2.0
165651,268,6.0
165651,750,4.0
165694,964,10.0
165711,750,6.0
165711,610,5.3
165711,955,5.0
165743,601,6.0
166764,750,8.0
166764,939,6.5
166764,451,6.0
166764,962,5.0
166764,955,5.0
168220,378,6.5
167850,413,5.0
167850,451,5.0
167850,955,3.5
167850,943,3.0
168005,750,7.0
168005,935,5.0
168005,877,4.5
168005,405,4.0
168005,13,1.0
168055,877,5.0
168055,310,3.0
168174,748,6.0
168174,900,5.0
168174,10,4.0
168390,685,4.0
168429,969,7.0
168436,862,7.0
168436,402,6.0
168535,601,7.0
168535,943,6.0
168535,955,6.0
168535,413,6.0
168535,899,6.0
168535,451,6.0
168535,901,5.0
168535,468,5.0
167787,968,7.0
166927,750,7.0
166927,436,6.0
166927,962,6.0
166927,777,6.0
166927,451,6.0
166927,978,4.0
166977,476,4.0
167349,883,8.0
167349,732,6.0
167465,569,5.0
167465,903,2.0
167465,670,2.0
167466,622,7.0
167466,201,6.0
167466,930,6.0
167466,413,6.0
167466,536,6.0
167466,168,6.0
167466,899,6.0
167466,481,6.0
167466,451,6.0
167466,939,5.0
167466,460,4.0
167466,933,4.0
167505,862,6.5
167505,365,5.0
167505,980,3.0
167505,849,1.0
167505,426,1.0
167552,601,6.5
167552,955,6.0
167552,810,6.0
167580,835,8.0
167580,511,7.0
167580,508,7.0
167580,542,7.0
167590,668,7.0
167590,91,6.0
167590,313,5.0
167590,373,2.0
167590,692,1.0
167590,636,1.0
165208,468,6.0
165208,750,5.0
165208,962,5.0
165208,930,4.0
165208,955,3.5
165190,402,8.0
165190,297,7.0
165190,750,6.0
165190,955,5.0
161869,376,9.12
161869,750,8.0
161869,23,6.0
161869,955,4.5
161881,902,6.0
162022,675,7.6
162022,955,7.0
162070,461,6.0
162070,883,5.0
162070,270,5.0
162141,85,8.0
162141,420,7.0
162141,410,6.5
162141,888,6.0
162141,599,5.0
162141,592,4.0
162571,299,5.0
162571,977,4.5
162571,877,4.0
162571,862,3.0
162571,569,2.0
162680,993,8.0
162680,761,7.0
162680,839,6.0
162680,510,5.5
162680,369,5.0
162727,202,5.75
162727,101,5.5
162727,238,5.0
162727,621,4.0
162727,904,4.0
162727,750,3.0
161765,592,9.0
161765,877,7.77
160658,681,4.0
160658,426,1.0
160868,673,6.2
160868,290,6.0
160868,247,5.0
160868,877,4.0
160871,990,7.7
160871,401,7.0
160871,267,7.0
160871,877,6.66
160871,499,6.5
160871,832,6.0
160871,999,6.0
160871,541,5.5
160871,542,4.0
160950,433,8.0
161126,357,5.0
161126,375,1.0
161743,499,6.0
161206,379,6.66
161528,877,3.0
161600,503,8.0
161600,369,6.0
161600,992,5.5
161682,508,9.0
161682,924,8.0
161682,835,5.0
161682,560,4.0
161720,289,4.0
161726,542,8.0
161726,988,8.0
161726,634,6.0
161726,369,5.0
161726,357,1.0
162888,579,7.8
162888,877,4.0
162915,750,7.0
162915,410,6.5
162915,939,5.0
162915,890,1.0
164600,877,3.0
164300,877,2.0
164339,601,6.0
164339,978,3.0
164428,433,6.5
164829,361,2.5
164838,877,5.0
164838,456,5.0
165189,596,7.0
165189,854,5.0
165189,355,5.0
165189,932,4.0
164202,673,2.0
164190,515,8.0
164190,997,7.0
164190,761,7.0
162974,877,2.0
163062,545,9.0
163062,835,6.0
163062,378,4.5
163255,545,9.0
163255,990,7.3
163255,512,7.0
163263,238,6.0
163263,542,5.0
163263,877,4.0
163319,518,9.0
163319,551,6.0
163319,560,4.0
163319,831,3.0
164187,997,7.0
164187,521,7.0
164187,866,6.0
164187,823,6.0
164187,542,5.0
163724,675,3.8
163724,681,2.0
163908,877,6.66
163957,862,4.0
163957,877,3.0
163957,980,3.0
163963,939,7.5
163963,862,7.0
163963,720,7.0
163963,980,6.5
163963,943,6.0
163963,421,5.0
163963,955,4.0
164010,767,5.0
164010,877,4.44
164022,980,8.0
164022,997,7.0
164022,538,7.0
164022,999,6.0
164022,534,5.0
164022,369,5.0
164059,854,10.0
164059,349,9.0
164059,993,8.0
164059,364,7.0
164059,549,7.0
164059,357,6.0
107811,738,6.0
107811,962,5.0
107811,939,4.0
107811,750,3.0
107703,994,8.0
107703,508,7.0
107703,993,7.0
107703,995,7.0
107703,839,7.0
107703,987,7.0
34296,865,6.0
34296,601,5.5
34296,888,4.0
35312,977,4.0
35354,420,6.0
35354,881,6.0
35354,888,5.0
35354,978,4.5
35354,196,4.0
35371,885,6.0
35371,910,5.0
35371,345,5.0
35371,840,3.0
35457,515,9.0
35457,508,8.0
35457,518,8.0
35457,544,7.0
35466,852,7.0
35466,993,6.0
35466,685,5.0
35466,864,4.0
35481,862,7.0
35481,436,7.0
35481,191,7.0
35481,990,6.5
35481,451,6.0
35481,729,5.0
35481,953,5.0
35481,974,4.0
35481,849,3.0
35499,993,6.5
35499,499,5.0
35635,101,5.5
34655,193,5.5
34655,191,4.0
34655,953,3.0
34310,508,7.0
34310,518,6.0
34310,815,5.0
34310,848,5.0
34310,835,5.0
34311,729,7.0
34311,508,7.0
34311,815,6.0
34311,545,6.0
34311,523,5.0
34374,862,6.0
34374,980,6.0
34374,649,5.0
34374,433,5.0
34381,436,8.0
34381,862,6.0
34381,451,6.0
34381,186,5.5
34381,365,5.0
34381,980,5.0
34383,750,8.0
34383,939,6.5
34383,903,5.0
34383,451,5.0
34383,849,4.0
34383,481,4.0
34403,508,10.0
34403,993,8.0
34403,506,7.0
34403,499,7.0
34575,200,5.0
34692,460,7.5
34692,968,7.0
34692,969,7.0
34692,499,6.5
34692,191,6.0
34692,744,6.0
34692,970,6.0
34692,413,6.0
34692,196,5.0
34692,451,5.0
34692,390,4.0
34713,518,7.0
34713,835,7.0
34713,499,6.5
34825,980,4.0
34866,863,4.0
34866,220,3.0
34890,500,5.0
34933,862,5.0
34933,748,3.0
34933,426,3.0
34974,270,3.0
35658,499,6.0
35658,276,5.5
35661,862,6.0
35661,968,6.0
35661,201,6.0
35661,451,6.0
35661,877,2.0
36431,499,6.0
36510,251,7.0
36510,869,5.0
36538,909,6.0
36604,924,8.0
36604,993,7.0
36604,339,7.0
36604,534,7.0
36604,369,6.0
36650,481,6.0
36650,451,5.0
36650,191,4.0
36650,477,4.0
36674,503,9.0
36674,550,7.0
36674,882,6.5
36687,864,6.7
36698,924,7.5
36698,515,7.0
36698,998,7.0
36698,539,7.0
36698,866,6.0
36698,995,5.0
36698,999,5.0
35676,862,6.0
35676,201,6.0
35676,451,6.0
35676,968,5.0
35676,750,4.0
35676,457,4.0
36232,290,4.5
36232,882,3.0
36232,607,2.0
35813,750,8.0
35813,862,7.0
35813,939,7.0
35813,748,7.0
35813,980,7.0
35813,451,6.0
35813,499,5.5
35813,968,5.0
35813,450,4.0
35901,418,6.0
35901,451,6.0
35901,748,6.0
35901,813,4.0
35934,770,6.0
35934,200,5.0
36225,990,7.5
36225,290,4.5
36225,882,3.5
36228,376,7.1
36228,239,6.0
36228,607,2.0
36234,888,6.0
36234,239,5.5
36380,642,7.0
36380,873,5.0
36380,856,5.0
36380,451,5.0
36380,882,4.5
36380,877,3.0
36238,239,6.0
36238,202,4.0
36238,750,3.0
36250,499,6.0
36250,980,6.0
36250,681,4.0
36250,277,3.0
36299,665,6.0
36299,832,5.0
36299,436,4.0
36299,980,4.0
36332,518,8.0
36332,990,7.0
36332,499,6.5
36333,777,6.5
36333,872,3.0
36366,264,8.0
36366,267,8.0
36373,881,7.0
36373,859,6.75
36373,868,6.5
36373,744,6.0
36373,750,6.0
36373,109,6.0
36373,955,6.0
36373,862,5.5
36373,940,5.0
36373,970,5.0
36373,969,5.0
34305,369,8.0
34305,339,6.9
34305,371,6.0
34291,741,5.0
34291,269,5.0
32742,144,4.0
32784,748,6.0
32784,967,3.7
32784,499,3.0
32784,942,3.0
32789,750,4.0
32789,461,1.75
32794,675,6.8
32794,426,6.0
32821,499,8.0
32821,993,7.0
32828,253,5.5
32922,939,7.5
32922,889,6.0
32922,853,6.0
32922,481,6.0
32922,864,5.0
32922,422,5.0
32922,892,5.0
33023,866,7.0
33023,426,7.0
33023,675,4.9
33023,810,2.0
33086,539,7.0
33086,499,6.5
33086,995,6.0
33086,518,6.0
33086,987,6.0
33086,997,5.0
33125,750,6.0
33125,939,6.0
33125,980,3.0
33157,990,7.0
33157,980,6.5
33157,604,5.0
33157,569,4.0
32684,499,5.0
32684,426,5.0
32684,365,3.0
32150,993,7.0
32150,355,7.0
32150,365,5.0
32150,369,5.0
32187,862,6.0
32187,849,6.0
32187,451,6.0
32224,810,4.0
32324,357,5.0
32598,421,7.0
32598,460,4.0
32365,549,6.0
32365,924,5.0
32365,369,5.0
32414,397,8.0
32414,899,7.0
32414,421,7.0
32414,719,5.0
32415,451,5.0
32428,513,7.5
32428,772,7.0
32444,935,7.0
32444,970,6.0
32444,451,6.0
32444,939,5.5
32444,956,5.0
32444,744,5.0
32444,750,4.0
32444,969,4.0
32450,969,6.0
32450,744,5.0
32450,970,5.0
32450,451,5.0
32450,191,4.0
32450,980,4.0
32464,275,6.0
32464,681,3.0
33845,477,8.0
34065,621,6.0
34065,289,6.0
34065,675,5.8
34065,681,4.0
34091,589,5.0
34091,675,4.9
34118,223,4.0
34129,955,3.0
34129,464,2.0
34129,426,1.0
34207,980,7.0
34207,854,6.5
34207,862,6.0
34207,767,6.0
34207,616,6.0
34218,29,6.7
34218,962,3.0
33799,953,6.0
33799,213,5.0
33799,955,3.5
33799,900,2.0
33799,881,1.0
33292,675,2.7
33383,864,5.0
33383,744,5.0
33414,436,7.0
33414,633,7.0
33414,451,7.0
33414,978,6.0
33414,191,5.0
33414,953,3.0
33418,866,5.0
33418,361,2.0
33421,877,4.56
33421,84,4.0
33421,882,4.0
33541,511,7.0
33595,637,5.0
33782,748,8.0
33782,220,4.0
33782,744,2.0
33782,970,2.0
33782,627,1.0
33614,977,5.0
33614,299,4.0
33614,980,3.0
33614,862,2.0
33623,413,5.0
33623,421,5.0
33623,451,5.0
33623,220,4.0
33623,462,2.5
33623,143,2.0
33625,950,4.0
33664,987,8.0
33664,499,7.0
33664,545,7.0
33664,995,7.0
33664,539,7.0
33664,369,6.0
33664,997,5.0
33692,499,6.0
33692,903,2.0
33779,634,6.0
33779,120,6.0
39549,105,3.0
39636,956,6.0
39636,955,5.0
39636,969,3.0
39663,749,9.0
39663,998,8.0
39663,869,7.0
39663,339,6.5
39663,913,6.0
39663,365,5.0
39663,542,5.0
39663,369,5.0
39708,534,6.0
39745,987,9.0
39745,515,7.0
39745,995,6.0
39745,518,6.0
39745,499,6.0
39745,835,5.0
39778,863,3.5
39786,360,7.0
39998,249,8.0
39998,499,6.0
39998,29,5.0
39998,903,4.0
39998,681,4.0
40006,953,9.0
40006,849,7.0
40006,451,6.0
40006,191,5.0
39545,545,9.0
39545,508,8.0
39545,528,7.0
39545,499,6.5
39545,817,6.0
39545,549,6.0
39545,987,6.0
39545,995,5.0
39545,999,5.0
39545,997,1.0
39193,935,7.0
39193,970,6.0
39193,856,6.0
39193,451,6.0
39193,460,5.0
39193,191,4.0
39193,405,3.5
39193,969,3.0
39193,744,3.0
39252,862,6.0
39252,980,5.5
39252,426,4.0
39252,601,3.0
39276,953,7.0
39276,436,6.0
39276,451,6.0
39276,956,5.0
39276,635,4.0
39276,955,4.0
39278,835,7.0
39278,924,6.0
39278,369,5.0
39279,835,7.0
39279,924,6.0
39279,369,5.0
39527,862,7.0
39527,943,7.0
39527,481,7.0
39389,477,6.0
39389,451,5.0
39389,953,4.0
39389,457,4.0
39389,223,1.0
39426,845,8.0
39426,818,7.5
39426,508,7.0
39426,515,7.0
39431,87,2.0
39435,665,7.0
39435,200,5.0
39435,376,4.0
39451,930,7.0
39451,899,7.0
39451,750,7.0
39451,201,7.0
39451,649,3.0
39515,85,6.0
40102,508,8.0
40102,987,8.0
40102,839,8.0
40102,518,7.0
40102,525,7.0
40102,539,7.0
40102,835,6.0
40102,369,5.0
40171,738,7.0
40171,186,5.0
40804,864,4.9
40804,129,4.0
40804,681,4.0
40804,665,3.0
40804,667,1.0
40808,807,4.0
40938,978,5.5
40938,867,5.0
40943,277,3.0
40774,939,7.0
40774,642,7.0
40774,632,6.0
40774,968,4.5
41065,401,6.5
41065,714,6.0
41065,462,5.0
41065,866,4.0
41065,202,4.0
41068,436,3.0
41068,426,1.0
41152,186,5.2
41152,436,5.0
41152,955,4.0
41189,436,5.0
41189,955,5.0
41189,365,5.0
41189,729,3.0
41189,978,2.0
40803,499,7.0
40803,503,6.0
40767,944,3.0
40767,649,2.0
40385,508,8.0
40385,545,8.0
40385,267,7.0
40385,815,6.0
40385,486,6.0
40385,848,5.0
40386,200,5.0
40386,681,4.0
40386,864,2.2
40388,316,4.0
40433,962,3.0
40653,862,8.0
40653,436,7.0
40653,980,7.0
40653,384,6.0
40657,862,6.0
40657,499,5.0
39145,956,6.0
39145,955,5.5
39145,634,5.0
39145,426,5.0
39145,186,4.5
39145,901,4.0
39145,969,4.0
39145,744,4.0
39145,635,4.0
39145,888,3.0
39145,970,3.0
39104,481,7.0
39104,413,6.0
39104,191,5.0
39104,881,5.0
39089,901,8.0
39089,193,7.0
39089,886,7.0
39089,220,4.0
39089,866,3.0
37490,894,4.0
37490,214,4.0
37497,305,1.0
37592,511,9.0
37592,995,7.0
37592,835,6.0
37592,924,6.0
37698,319,7.0
37718,977,7.5
37731,980,7.0
37731,193,5.5
37731,499,5.0
37770,596,7.0
37770,590,6.0
37770,481,5.0
37847,499,4.5
37847,436,4.0
37847,200,4.0
37849,426,1.0
37854,201,6.0
37854,167,6.0
37854,748,3.0
37854,681,2.0
37444,768,8.0
37444,978,7.0
37444,888,6.0
37444,748,6.0
37444,877,4.56
37444,202,4.0
37423,464,5.0
37423,724,4.0
37401,675,4.5
37401,202,4.0
37401,681,4.0
36993,901,7.0
36993,980,7.0
36993,862,6.5
36993,864,6.0
37059,29,7.5
37059,513,1.0
37127,675,4.3
37127,681,4.0
37142,839,8.0
37142,539,7.0
37142,499,6.5
37142,518,6.0
37142,882,5.0
37142,995,4.0
37142,999,4.0
37224,908,5.0
37224,997,1.0
37267,289,6.0
37307,193,7.0
37307,953,7.0
37307,451,6.0
37307,191,5.0
37370,29,6.0
37392,545,8.0
37392,993,7.5
37392,508,7.0
37392,503,7.0
37392,882,6.0
38784,342,8.0
38784,766,7.0
38784,990,6.5
38784,532,6.0
38824,987,8.0
38824,503,7.0
38824,508,7.0
38824,876,7.0
38824,499,7.0
38824,995,5.0
38824,815,5.0
38824,545,5.0
38824,999,4.0
38825,508,7.0
