25821,The Werewolves of Miller's Hollow,1.3166,8,18,9.595238095238095, '13', '14', '15', '16', '17',https://cf.geekdo-images.com/gBxf-8tL9SnYglYY7dEpJA__original/img/wnY8qstdl7kDu7pTOY72gYGzaUk=/0x0/filters:format(jpeg)/pic510856.jpg,1102,21926,21926,21926,21926,21926,21926
8063,Ghettopoly,1.4,2,7,12.0,60,60,60,13,111,0,0,0,0,0,0,0,0
82572,Dive! Diver! Die!,1.7895,3,5,,45,45,45,12,111,0,0,0,0,0,0,0,0
157451,Mein erster Spieleschatz,1.4,1,6,3.0,5,5,5,3,111,0,0,0,0,0,0,0,1
43023,Polizei-Alarm!,1.1429,2,4,,25,25,25,6,111,0,0,0,0,0,0,0,1
60342,Kleine Magier,1.4,2,4,3.4,15,15,15,4,111,0,0,0,0,0,0,0,1
10565,Fits,1.0,2,4,5.5,15,15,15,8,111,0,0,0,0,0,1,0,0
2195,Globbo!,2.0,2,2,10.0,45,45,45,12,111,0,0,0,0,0,1,0,0
19120,High Stakes Drifter,2.0952,2,8,,90,30,90,8,111,0,0,0,0,1,0,0,0
23387,Conan Collectible Card Game,2.72,2,9,11.0,30,30,30,12,111,0,0,0,0,1,0,0,0
2902,Twilight Imperium: Armada,2.75,2,6,,45,45,45,12,111,0,0,0,0,1,0,0,0
98203,Redakai,1.6667,2,2,6.0,20,20,20,6,111,0,0,0,0,1,0,0,0
27071,Sardines,1.0,2,4,5.0,15,15,15,5,111,0,0,0,1,0,0,0,1
10234,¡Arriba España!,2.7895,2,4,,120,120,120,12,111,0,0,1,0,0,0,0,0
10679,A Fearful Slaughter: The Battle of Shiloh,3.9583,1,2,9.333333333333334,300,300,300,12,111,0,0,1,0,0,0,0,0
11438,La Bataille de Corunna-Espagnol,3.7222,2,3,,180,180,180,12,111,0,0,1,0,0,0,0,0
149793,Twin Peaks,4.1667,1,4,15.0,780,360,780,0,111,0,0,1,0,0,0,0,0
198630,Hold the Line: The American Revolution,2.2857,1,2,12.0,120,60,120,10,111,0,0,1,0,0,0,0,0
2503,Godsfire,3.25,2,15,15.0,300,300,300,12,111,0,0,1,0,0,0,0,0
2775,The Battle of Five Armies,2.75,2,2,13.0,150,150,150,12,111,0,0,1,0,0,0,0,0
6495,Iron Tide: Panzers in the Ardennes,3.1212,2,4,16.0,360,360,360,12,111,0,0,1,0,0,0,0,0
7662,Bar-Lev: The Yom-Kippur War of 1973,3.0455,2,5,16.0,360,360,360,16,111,0,0,1,0,0,0,0,0
7861,Soldier Emperor,2.7826,2,7,10.0,240,240,240,14,111,0,0,1,0,0,0,0,0
8037,Patrol!: Man-to-Man Combat in the 20th Century,3.3125,1,3,15.0,240,240,240,12,111,0,0,1,0,0,0,0,0
99573,Lock 'n Load Tactical: Heroes of the Pacific,3.7778,2,2,14.0,240,120,240,12,111,0,0,1,0,0,0,0,0
17132,1800: Colorado,3.5714,2,3,14.0,90,90,90,16,111,0,1,0,0,0,0,0,0
145496,Privateer,2.4444,3,6,10.0,45,45,45,9,111,0,1,0,1,0,0,0,0
287189,The King of All Bards,2.25,3,6,,60,30,60,10,111,1,0,0,0,0,0,0,0
231666,Fast Forward: FLEE,2.2609,1,4,11.0,90,75,90,12,1110,0,1,0,1,0,0,0,0
144325,Munchkin Legends,1.7037,3,6,10.0,120,60,120,10,1111,0,0,0,0,0,0,1,0
210900,Topiary,1.72,2,4,9.5,30,15,30,10,1111,0,0,0,1,0,0,0,0
258451,Deckscape: The Mystery of Eldorado,1.8235,1,6,11.0,90,30,90,12,1112,0,0,0,0,0,0,0,0
226322,That's a Question!,1.0667,3,6,11.0,30,30,30,15,1112,0,0,0,0,0,0,1,0
2322,Malefiz,1.1939,2,6,5.25,60,60,60,8,1112,0,0,0,1,0,0,0,0
195503,City of Iron: Second Edition,3.16,2,4,12.0,120,120,120,13,1112,0,1,0,0,0,0,0,0
147930,King & Assassins,1.8103,2,2,8.666666666666666,30,30,30,10,1112,1,0,0,1,0,0,0,0
204431,One Night Ultimate Alien,1.8696,4,10,9.333333333333334,10,10,10,8,1113,0,0,0,0,0,0,1,0
2533,Kupferkessel Co.,1.6617,2,2,8.0,30,30,30,8,1115,0,1,0,1,0,0,0,0
189848,Munchkin Marvel,2.2,3,6,10.666666666666666,120,60,120,10,1116,0,0,0,0,0,0,0,0
235014,Sorcerer City,2.2609,1,6,9.333333333333334,60,45,60,14,1116,0,0,0,0,0,0,0,0
198138,Enchanters,1.8788,2,4,10.0,60,30,60,14,1116,0,0,0,1,0,0,0,0
249763,Claim 2,1.5238,2,2,9.777777777777779,25,25,25,10,1116,0,0,0,1,0,0,0,0
192947,Camel Up Cards,1.7368,2,6,7.333333333333333,60,30,60,8,1117,0,0,0,0,0,0,0,0
171672,Why First?,1.1471,2,6,7.333333333333333,25,15,25,7,1117,0,0,0,1,0,0,1,0
22889,Pictureka!,1.1176,2,7,4.166666666666667,30,30,30,6,1118,0,0,0,1,0,0,1,1
180231,OctoDice,1.8667,1,4,8.285714285714286,30,20,30,10,1119,0,0,0,1,0,0,0,0
8490,Age of Napoleon,3.1576,2,2,13.428571428571429,360,60,360,12,1119,0,0,1,0,0,0,0,0
137423,Pixel Tactics 2,2.6667,2,2,11.5,45,45,45,12,1119,0,1,0,0,1,0,0,0
10575,Lightning Reaction,1.1538,2,4,,10,10,10,12,112,0,0,0,0,0,0,0,0
112692,Goblins: Epic Death,1.9,2,6,10.0,50,50,50,10,112,0,0,0,0,0,0,0,0
1317,Auf falscher Fährte,1.4286,3,4,,30,30,30,10,112,0,0,0,0,0,0,0,0
15431,Trivial Pursuit: Globetrotter,1.125,2,6,,90,60,90,12,112,0,0,0,0,0,0,0,0
158535,Spells of Doom,3.1429,2,4,12.0,60,60,60,0,112,0,0,0,0,0,0,0,0
191374,Telepathy: Magic Minds,1.25,2,2,11.0,20,10,20,10,112,0,0,0,0,0,0,0,0
191991,Martial Art,1.8333,2,4,12.0,20,20,20,10,112,0,0,0,0,0,0,0,0
197705,Defense Grid: The Board Game,2.8,1,4,12.0,120,60,120,13,112,0,0,0,0,0,0,0,0
209014,Front Line No Komrades,2.0,2,8,8.0,0,20,0,8,112,0,0,0,0,0,0,0,0
209284,Hamster Clan,1.0,1,4,4.0,0,10,0,4,112,0,0,0,0,0,0,0,0
24258,Pounce!,1.0,2,5,,10,10,10,5,112,0,0,0,0,0,0,0,0
247578,Death Note: Confrontation,2.5,2,2,13.0,30,30,30,16,112,0,0,0,0,0,0,0,0
2496,Saloon,1.0714,3,6,10.0,30,30,30,10,112,0,0,0,0,0,0,0,0
253074,Exodus: Paris Nouveau,2.0,4,6,,45,30,45,14,112,0,0,0,0,0,0,0,0
265571,Monopoly: Game of Thrones,1.3333,2,6,,0,0,0,0,112,0,0,0,0,0,0,0,0
26778,Machina II: Przeładowanie,1.7308,2,4,8.0,40,40,40,11,112,0,0,0,0,0,0,0,0
275100,The Aquicorn Cove Board Game,2.1667,2,4,10.0,60,30,60,10,112,0,0,0,0,0,0,0,0
285203,Alien 51: El ascensor,1.5,1,4,7.0,20,10,20,10,112,0,0,0,0,0,0,0,0
28817,Blindes Huhn,1.6429,3,5,8.0,30,30,30,10,112,0,0,0,0,0,0,0,0
31335,Jantaris,2.5294,3,4,,45,45,45,12,112,0,0,0,0,0,0,0,0
322039,The Key: Sabotage at Lucky Llama Land,1.6667,1,4,8.666666666666666,45,20,45,8,112,0,0,0,0,0,0,0,0
41898,Epäillyt,1.6923,2,4,12.0,60,60,60,9,112,0,0,0,0,0,0,0,0
43231,Balance of Power,1.8,2,6,11.0,120,120,120,13,112,0,0,0,0,0,0,0,0
4384,Im Schatten des Sonnenkönigs,1.5556,2,6,,45,45,45,10,112,0,0,0,0,0,0,0,0
45020,Agricola Express,1.8182,1,4,8.0,20,20,20,8,112,0,0,0,0,0,0,0,0
5532,Where in the USA is Carmen Sandiego?,1.3333,2,6,8.0,60,60,60,8,112,0,0,0,0,0,0,0,0
57215,Googly Eyes,1.25,4,12,6.0,45,45,45,9,112,0,0,0,0,0,0,0,0
5788,Battle of the Sexes Card Game,1.1,2,12,,30,30,30,12,112,0,0,0,0,0,0,0,0
94123,The Forgotten Planet,2.4,2,4,,75,75,75,12,112,0,0,0,0,0,0,0,0
13715,Surakarta,1.5714,2,2,7.0,30,30,30,6,112,0,0,0,0,0,1,0,0
161921,Dolmen,2.6667,2,4,10.0,30,30,30,10,112,0,0,0,0,0,1,0,0
220443,Callisto,1.8333,2,4,6.0,30,15,30,7,112,0,0,0,0,0,1,0,0
5400,Changgi,3.3333,2,2,8.0,60,60,60,8,112,0,0,0,0,0,1,0,0
13654,Yut Nori,1.3333,2,8,5.6,30,30,30,6,112,0,0,0,0,0,1,1,0
69316,IRONDIE,2.1333,2,2,10.25,15,15,15,13,112,0,0,0,0,1,0,0,0
11436,La Bataille d'Orthez,3.8235,1,2,,180,180,180,12,112,0,0,1,0,0,0,0,0
1620,Decline and Fall of the Roman Empire,2.6154,4,4,12.0,120,120,120,12,112,0,0,1,0,0,0,0,0
246588,Crowbar! The Rangers at Pointe Du Hoc,3.0,1,3,14.0,180,60,180,14,112,0,0,1,0,0,0,0,0
37875,Iwo Jima: Rage Against the Marines,2.2273,2,2,14.0,120,120,120,0,112,0,0,1,0,0,0,0,0
8317,The Sands of War,2.6,2,2,12.0,120,120,120,12,112,0,0,1,0,0,0,0,0
300217,Merchants of the Dark Road,2.9333,1,4,,120,60,120,12,112,0,1,0,0,0,0,0,0
20907,Nature of the Beast: City vs. Suburb,2.6957,2,4,10.0,60,60,60,12,112,0,1,0,0,1,0,0,0
160517,The Possession,2.0,3,5,14.0,60,60,60,14,112,1,0,0,0,0,0,0,0
15173,Die Insel,1.9091,2,4,8.285714285714286,45,45,45,10,112,1,0,0,1,0,0,0,0
235655,Dragon's Breath,1.0588,2,4,3.7027027027027026,20,15,20,5,1120,0,0,0,0,0,0,0,1
798,Ace of Aces: Handy Rotary Series,1.7544,2,2,10.571428571428571,20,20,20,10,1120,0,0,1,0,0,0,0,0
191963,Thunder & Lightning,1.8125,2,2,11.5,40,40,40,13,1120,0,1,0,0,0,0,0,0
202288,Medici: The Card Game,1.619,2,6,6.5,30,30,30,10,1121,0,0,0,1,0,0,0,0
1950,The Mysteries of Peking,1.3263,2,6,7.454545454545454,30,30,30,8,1122,0,0,0,1,0,0,0,1
103660,VivaJava: The Coffee Game,2.5238,3,8,11.0,90,90,90,13,1122,0,1,0,0,0,0,0,0
272409,Tiny Epic Tactics,2.4783,1,4,11.666666666666666,60,30,60,14,1122,0,1,0,0,0,0,0,0
297486,Ride the Rails,2.3077,3,5,11.333333333333334,60,45,60,12,1122,0,1,0,0,0,0,0,0
27172,Ponte del Diavolo,2.3646,2,2,9.0,25,25,25,10,1123,0,0,0,0,0,1,0,0
620,We the People,2.7234,2,2,13.428571428571429,120,120,120,12,1123,0,0,1,0,0,0,0,0
312251,Curious Cargo,3.2321,2,2,11.222222222222221,60,30,60,12,1123,0,1,0,0,0,1,0,0
117914,Milestones,2.6023,2,4,9.333333333333334,60,60,60,10,1124,0,1,0,0,0,0,0,0
5588,Perfection,1.0494,1,99,4.625,6,6,6,4,1125,0,0,0,0,0,0,0,1
191982,Knit Wit,1.7222,2,8,10.0,15,15,15,8,1125,0,0,0,0,0,0,1,0
6546,Labyrinth,1.32,1,1,5.5,20,20,20,6,1125,0,0,0,1,0,0,0,1
73664,Cabo,1.275,2,5,8.25,30,30,30,8,1125,0,0,0,1,0,1,0,0
1194,Speed Circuit,2.0547,2,6,11.25,120,120,120,12,1125,0,1,0,0,0,0,0,0
93724,Black Gold,2.5882,2,5,10.8,120,120,120,13,1125,0,1,0,0,0,0,0,0
1751,Jumanji,1.4419,2,4,6.111111111111111,45,45,45,8,1126,0,0,0,1,0,0,0,1
278553,Silver,1.8182,2,4,8.571428571428571,60,30,60,8,1127,0,0,0,1,0,0,0,0
176565,Ninja Camp,1.5484,2,4,6.5,30,15,30,14,1128,0,0,0,1,0,0,0,0
633,Elixir,1.4819,3,8,11.6,60,60,60,10,1128,0,0,0,1,0,0,1,0
626,War and Peace,3.3046,2,6,10.857142857142858,180,120,180,12,1128,0,0,1,0,0,0,0,0
226519,Exit: The Game – The House of Riddles,1.68,1,4,9.0,90,45,90,10,1129,0,0,0,0,0,0,0,0
142271,Anomia: Party Edition,1.0303,3,6,12.0,30,30,30,10,1129,0,0,0,0,0,0,1,0
109077,Iron Sky: The Board Game,2.5714,2,6,,120,120,120,12,113,0,0,0,0,0,0,0,0
111299,I Will Survive,1.0,2,6,,15,15,15,8,113,0,0,0,0,0,0,0,0
118950,Mafia,2.0,3,8,14.0,30,30,30,14,113,0,0,0,0,0,0,0,0
129417,Scotland Yard,2.5,2,2,,60,60,60,8,113,0,0,0,0,0,0,0,0
137152,Mucca Pazza,1.0,2,4,,15,15,15,4,113,0,0,0,0,0,0,0,0
1390,Auf Kurs,2.0667,2,6,10.0,60,60,60,12,113,0,0,0,0,0,0,0,0
144790,Angry Dice,1.0,2,0,,5,5,5,8,113,0,0,0,0,0,0,0,0
146034,Donburiko,1.3846,2,4,9.0,15,15,15,7,113,0,0,0,0,0,0,0,0
153510,Xalapa,2.4286,1,6,10.0,30,30,30,8,113,0,0,0,0,0,0,0,0
157838,Roll For It! Express,1.0833,1,1,5.0,5,5,5,8,113,0,0,0,0,0,0,0,0
16110,Il Cucco,1.2667,2,40,,2,2,2,8,113,0,0,0,0,0,0,0,0
180238,RevoltaaA,1.1667,3,5,8.0,20,10,20,10,113,0,0,0,0,0,0,0,0
193301,Sail Away,2.3333,2,4,8.0,60,45,60,10,113,0,0,0,0,0,0,0,0
194088,Fast Flip,1.0,2,8,8.0,15,15,15,7,113,0,0,0,0,0,0,0,0
199382,Kingsport Festival: The Card Game,2.0,3,5,,30,30,30,13,113,0,0,0,0,0,0,0,0
211047,Steal This Game,1.0,2,2,8.0,5,5,5,14,113,0,0,0,0,0,0,0,0
216907,The Dutch East Indies,1.8333,1,4,10.0,90,45,90,8,113,0,0,0,0,0,0,0,0
218235,Ticket to Mars,1.0,2,5,6.0,20,15,20,8,113,0,0,0,0,0,0,0,0
22085,Baron,2.1905,2,5,,60,60,60,10,113,0,0,0,0,0,0,0,0
228452,Adamastor,2.0,1,2,10.666666666666666,15,15,15,12,113,0,0,0,0,0,0,0,0
229244,Battlefold,2.0,2,4,8.0,35,25,35,8,113,0,0,0,0,0,0,0,0
230553,Dragon Ball Super Card Game,2.0,2,2,8.0,60,15,60,10,113,0,0,0,0,0,0,0,0
238972,Cogs and Commissars,1.5,2,6,,40,20,40,14,113,0,0,0,0,0,0,0,0
239808,No Escape,2.0,2,8,11.0,45,15,45,13,113,0,0,0,0,0,0,0,0
2406,Whosit?,1.4,2,6,7.0,45,45,45,0,113,0,0,0,0,0,0,0,0
256085,Spyfall: Time Travel,2.0,2,8,10.0,45,15,45,13,113,0,0,0,0,0,0,0,0
256375,Star Wars: I've Got a Bad Feeling About This!,1.0,2,8,,0,0,0,12,113,0,0,0,0,0,0,0,0
260644,Imagineers,2.0,2,4,9.0,60,30,60,14,113,0,0,0,0,0,0,0,0
280984,Ruins: Death Binder,2.8,1,2,12.0,120,25,120,13,113,0,0,0,0,0,0,0,0
284269,Taxi Derby,2.0,1,5,,75,45,75,10,113,0,0,0,0,0,0,0,0
294235,Crime Zoom: His Last Card,1.25,1,6,14.0,60,60,60,14,113,0,0,0,0,0,0,0,0
322563,Dice Throne: Season One ReRolled – Pyromancer v. Shadow Thief,2.0,2,2,,40,20,40,8,113,0,0,0,0,0,0,0,0
396,Der dreizehnte Holzwurm,1.2308,2,6,8.0,45,45,45,8,113,0,0,0,0,0,0,0,0
4509,Funny Bones,1.2,4,8,6.0,60,60,60,0,113,0,0,0,0,0,0,0,0
519,Mush,1.7143,2,6,8.0,60,60,60,10,113,0,0,0,0,0,0,0,0
64656,Wampum,2.125,2,5,8.0,45,45,45,10,113,0,0,0,0,0,0,0,0
18881,Schildi Schildkröte,1.1333,2,4,4.5,5,5,5,4,113,0,0,0,0,0,0,0,1
23576,CooCoo the Rocking Clown!,1.0769,1,6,2.5,5,5,5,3,113,0,0,0,0,0,0,0,1
17687,Bernini Mysterie,1.6923,2,4,6.0,15,15,15,8,113,0,0,0,0,0,1,0,0
5662,Word Mastermind,1.6667,2,2,,10,10,10,12,113,0,0,0,0,0,1,0,0
90942,Mixtour,2.0,2,2,8.0,45,45,45,8,113,0,0,0,0,0,1,0,0
1530,Dark Age: Feudal Lords,3.2,1,2,14.0,30,30,30,12,113,0,0,0,0,1,0,0,0
244584,Kartel,1.2857,2,6,5.8,15,15,15,6,113,0,0,0,1,0,0,0,0
47408,Acqua Dolce,1.6667,2,5,8.0,15,15,15,6,113,0,0,0,1,0,0,0,0
11967,The Seven Days of 1809: Napoleon and the Archduke Charles,3.0556,2,4,15.0,480,480,480,14,113,0,0,1,0,0,0,0,0
6641,Desert Steel,3.05,2,2,11.0,240,240,240,12,113,0,0,1,0,0,0,0,0
25344,18TN,3.8,3,5,,180,180,180,14,113,0,1,0,0,0,0,0,0
145209,404: Law Not Found,2.3333,2,6,6.0,60,60,60,12,113,1,1,0,0,0,0,0,0
245352,Unlock!: Secret Adventures – A Noside Story,2.5333,1,6,11.666666666666666,60,60,60,10,1131,0,0,0,0,0,0,0,0
125046,Fantastiqa: The Rucksack Edition,2.3896,2,4,8.0,60,45,60,8,1131,0,0,0,1,0,0,0,0
10206,Make 'n' Break,1.2644,2,4,3.9166666666666665,30,30,30,8,1131,0,0,0,1,0,0,1,0
218208,Ticket to Ride: First Journey (Europe),1.5952,2,4,5.363636363636363,30,15,30,6,1132,0,0,0,0,0,0,0,1
22398,10 Days in Asia,1.4286,2,4,8.75,25,25,25,10,1132,0,0,0,1,0,0,0,0
19996,Nacht der Magier,1.1193,2,4,4.5,20,10,20,5,1132,0,0,0,1,0,0,0,1
252446,Key Flow,2.8571,2,6,12.666666666666666,75,45,75,14,1132,0,1,0,0,0,0,0,0
76417,Poseidon,3.5347,2,5,12.0,120,90,120,12,1133,0,1,0,0,0,0,0,0
1376,Serengeti,1.6614,3,6,10.666666666666666,30,25,30,8,1134,0,0,0,1,0,0,0,0
271319,Las Vegas Royale,1.5333,2,5,8.666666666666666,60,45,60,8,1135,0,0,0,1,0,0,0,0
18333,Nature Fluxx,1.2558,2,6,8.4,15,15,15,8,1137,0,0,0,1,0,0,1,0
206175,Braintopia,1.0741,2,6,8.0,15,15,15,8,1138,0,0,0,0,0,0,1,0
183896,Firefly Fluxx,1.35,2,6,7.0,30,5,30,8,1138,0,0,0,1,0,0,1,0
181797,Inhabit the Earth,3.1622,2,4,12.0,90,60,90,14,1138,0,1,0,0,0,0,0,0
264198,Warhammer Quest: Blackstone Fortress,2.8286,1,5,9.6,180,120,180,12,1138,1,0,0,0,0,0,0,0
126471,Nowhere to Go,1.2,2,2,,10,10,10,8,114,0,0,0,0,0,0,0,0
146146,Galapagos,1.5,2,4,6.0,30,30,30,8,114,0,0,0,0,0,0,0,0
1464,Duo,1.7273,2,6,6.0,20,20,20,7,114,0,0,0,0,0,0,0,0
155020,Animals Frightening Night!,1.5714,4,10,10.0,20,5,20,8,114,0,0,0,0,0,0,0,0
165523,Rory's Story Cubes: Score,0.0,1,10,,20,20,20,6,114,0,0,0,0,0,0,0,0
172035,Thumbs Up!,1.0,2,6,6.0,10,10,10,6,114,0,0,0,0,0,0,0,0
187587,Emporion,2.0,2,4,10.0,45,30,45,12,114,0,0,0,0,0,0,0,0
189341,Timeline: Québec,1.0,2,8,,15,15,15,8,114,0,0,0,0,0,0,0,0
198305,Bandits on Mars,1.0,2,8,8.0,15,15,15,14,114,0,0,0,0,0,0,0,0
19991,London 1888,2.75,4,8,16.0,90,90,90,0,114,0,0,0,0,0,0,0,0
208533,Batman: The Animated Series – Almost Got 'Im Card Game,0.0,5,8,,30,30,30,15,114,0,0,0,0,0,0,0,0
208807,Rainbow Rage,1.0,2,8,6.0,30,30,30,8,114,0,0,0,0,0,0,0,0
217470,Qwinto: Das Kartenspiel,1.6667,1,4,8.0,20,20,20,8,114,0,0,0,0,0,0,0,0
219670,HUNGER: The Show,2.0,2,6,6.0,20,15,20,7,114,0,0,0,0,0,0,0,0
224662,Sushi War: All You Can Hit!,1.5,2,5,,45,20,45,7,114,0,0,0,0,0,0,0,0
227502,Medieval,2.75,1,6,12.0,180,90,180,12,114,0,0,0,0,0,0,0,0
2334,Square Mile,2.1538,2,4,11.0,60,60,60,12,114,0,0,0,0,0,0,0,0
234451,Jedzie pociąg z daleka,1.3333,1,4,6.0,45,20,45,6,114,0,0,0,0,0,0,0,0
25772,Astoria,2.8333,2,6,12.0,40,40,40,10,114,0,0,0,0,0,0,0,0
264858,Moonshine Empire,2.6,1,4,10.0,90,45,90,10,114,0,0,0,0,0,0,0,0
265113,ESCAPE Dysturbia: Mörderischer Maskenball,3.0,1,8,16.0,90,90,90,12,114,0,0,0,0,0,0,0,0
2707,Alibi,1.0,2,5,6.0,45,45,45,8,114,0,0,0,0,0,0,0,0
280834,For Science!,2.2,1,6,9.0,15,15,15,0,114,0,0,0,0,0,0,0,0
295147,Good Puppers,1.8571,2,5,8.0,30,15,30,9,114,0,0,0,0,0,0,0,0
30505,Apples to Apples: British Isles Edition,1.0,4,10,8.0,30,30,30,12,114,0,0,0,0,0,0,0,0
310610,Sherlock Far West: La Mina Maldita,2.0,1,8,,60,60,60,10,114,0,0,0,0,0,0,0,0
310611,Sherlock Far West: Disparos al amanecer,2.3333,1,8,,60,60,60,10,114,0,0,0,0,0,0,0,0
318098,Silver Dagger,2.0,2,4,,60,30,60,8,114,0,0,0,0,0,0,0,0
324345,キャットインザボックス (Cat in the box),2.0,3,4,,45,30,45,10,114,0,0,0,0,0,0,0,0
33964,Shokoba,1.2222,2,4,8.0,20,20,20,8,114,0,0,0,0,0,0,0,0
3657,Redemption: City of Bondage,1.9333,1,4,8.0,45,45,45,8,114,0,0,0,0,0,0,0,0
42627,MidEvil Deluxe,2.25,2,6,12.0,60,60,60,12,114,0,0,0,0,0,0,0,0
6974,Barbu,2.2857,4,4,10.0,180,180,180,10,114,0,0,0,0,0,0,0,0
752,Maul of America,1.5,2,6,,120,120,120,12,114,0,0,0,0,0,0,0,0
4196,Fantasy Forest,1.125,2,4,6.666666666666667,30,30,30,5,114,0,0,0,0,0,0,0,1
6578,Electronic Dream Phone,2.0,1,4,10.0,20,20,20,9,114,0,0,0,0,0,0,0,1
228944,Hermetica,2.6667,2,2,10.0,45,10,45,10,114,0,0,0,0,0,1,0,0
23284,Wayfinder,2.8421,1,4,8.0,45,45,45,0,114,0,0,0,0,0,1,0,0
5242,The Game of Y,3.0571,2,2,10.0,20,20,20,10,114,0,0,0,0,0,1,0,0
7378,Sprouts,1.6923,2,2,8.0,10,10,10,0,114,0,0,0,0,0,1,0,0
1757,Yacht Race,2.0,2,6,7.0,60,60,60,12,114,0,0,0,1,0,0,0,0
231876,Race for the Chinese Zodiac,2.6,3,5,9.2,70,40,70,8,114,0,0,0,1,0,0,0,0
162384,Imperial Stars II,2.5,2,2,16.0,60,60,60,13,114,0,0,1,0,0,0,0,0
174298,Napoleon's Last Gamble: Battles of the Hundred Days,3.0833,2,6,14.0,1200,180,1200,12,114,0,0,1,0,0,0,0,0
17971,War in the Desert,4.0,1,2,12.666666666666666,180,180,180,12,114,0,0,1,0,0,0,0,0
186974,Khe Sanh '68,1.7,1,1,10.0,0,0,0,0,114,0,0,1,0,0,0,0,0
18781,Hornet Leader II,2.0556,1,1,13.0,60,60,60,12,114,0,0,1,0,0,0,0,0
1991,Ace of Aces: Jet Eagles,2.0,2,2,14.0,20,20,20,10,114,0,0,1,0,0,0,0,0
24999,Ardeny 1944,3.2083,2,2,10.0,240,240,240,0,114,0,0,1,0,0,0,0,0
2531,Valley Of The Four Winds,3.25,2,2,12.0,60,60,60,12,114,0,0,1,0,0,0,0,0
271837,Freeman's Farm 1777,2.5,1,2,15.0,60,30,60,13,114,0,0,1,0,0,0,0,0
41849,1866: The Struggle for Supremacy in Germany,3.3636,2,2,16.0,300,180,300,14,114,0,0,1,0,0,0,0,0
4202,GD '41,3.3333,2,2,16.0,240,240,240,12,114,0,0,1,0,0,0,0,0
42396,The Eagle and The Star,3.5789,2,4,14.857142857142858,180,180,180,12,114,0,0,1,0,0,0,0,0
4436,Cityfight: Modern Combat in the Urban Environment,4.25,2,3,12.0,360,360,360,12,114,0,0,1,0,0,0,0,0
4918,Great War at Sea: U.S. Navy Plan Orange,2.381,2,4,12.0,120,120,120,12,114,0,0,1,0,0,0,0,0
7501,Hunters from the Sky,3.2308,2,2,14.0,240,240,240,15,114,0,0,1,0,0,0,0,0
4613,1854,4.2,3,6,,300,300,300,12,114,0,1,0,0,0,0,0,0
142039,Lost Legacy,1.3276,2,6,10.0,30,20,30,10,1140,0,0,0,0,0,0,0,0
271512,5211,1.2105,2,5,6.0,30,20,30,8,1140,0,0,0,0,0,0,0,0
129293,Gauntlet of Fools,1.4714,2,6,10.0,30,30,30,13,1140,1,0,0,0,0,0,0,0
2272,Aggravation,1.2083,2,6,5.466666666666667,45,45,45,6,1141,0,0,0,1,0,0,0,0
76247,Eaten by Zombies!,2.0769,2,4,11.75,30,30,30,8,1141,1,0,0,0,0,0,0,0
38026,Clue: Harry Potter Edition,1.641,3,5,8.0,30,30,30,9,1141,21926,0,0,0,1,0,0,0
2535,Valley of the Mammoths,2.5214,3,6,10.8,180,180,180,12,1143,1,0,0,0,0,0,0,0
71676,Back to the Future: The Card Game,1.7385,2,6,9.4,60,20,60,11,1143,1,0,0,0,0,0,0,0
427,Grass,1.5596,2,6,15.0,60,60,60,18,1143,1,0,0,0,0,0,1,0
71655,Wok Star,2.0492,1,4,9.416666666666666,60,60,60,10,1145,0,0,0,1,0,0,0,0
45748,Carcassonne: Wheel of Fortune,2.0615,2,5,7.333333333333333,30,30,30,8,1146,0,0,0,1,0,0,0,0
296,Medieval Merchant,3.0945,2,6,12.4,90,60,90,12,1146,0,1,0,0,0,0,0,0
253398,Lost Cities: Rivals,1.9565,2,4,9.0,40,40,40,10,1147,0,0,0,1,0,0,0,0
159492,The Game of 49,1.625,2,5,9.333333333333334,45,45,45,10,1148,0,0,0,1,0,0,0,0
234621,Tybor the Builder,2.0303,2,4,10.0,30,30,30,8,1148,0,1,0,0,0,0,0,0
200454,Planetarium,2.0714,1,4,9.2,45,45,45,10,1148,1,1,0,0,0,0,0,0
194517,Super Fantasy Brawl,2.2727,2,4,11.333333333333334,40,30,40,14,1149,0,1,0,0,0,0,0,0
197572,Warhammer Quest: Silver Tower,2.3462,2,4,11.428571428571429,120,60,120,14,1149,1,0,0,0,0,0,0,0
31552,Wings of War: Deluxe Set,2.0119,2,4,8.0,45,45,45,0,1149,1,0,1,0,0,0,0,0
103937,If I'm Going Down...,1.4286,1,2,11.333333333333334,30,30,30,15,115,0,0,0,0,0,0,0,0
128568,(Your Name Here) and the Argonauts,1.3846,1,1,8.0,20,20,20,12,115,0,0,0,0,0,0,0,0
1377,Danger,1.1429,3,5,8.0,30,30,30,8,115,0,0,0,0,0,0,0,0
142653,IncrediBrawl,1.6667,2,4,6.0,30,30,30,8,115,0,0,0,0,0,0,0,0
143508,World War Z: The Game,1.6,2,4,10.0,50,50,50,12,115,0,0,0,0,0,0,0,0
161109,Speakeasy,1.875,2,2,8.0,30,30,30,8,115,0,0,0,0,0,0,0,0
167669,The Best of TV and Movies,0.0,2,6,,60,60,60,12,115,0,0,0,0,0,0,0,0
167892,Gang Up!,1.5,3,5,10.0,30,30,30,10,115,0,0,0,0,0,0,0,0
174646,Orcs Must Die! The Board Game: Unchained Edition,2.0,1,4,8.0,150,60,150,14,115,0,0,0,0,0,0,0,0
